country_code,country,year,gdp_health_expenditure,political_corruption_index,cause_id,cause_name,metric,value,upper_value,lower_value
AUT,Austria,2018,7.727,0.055,955,HIV/AIDS and sexually transmitted infections,Rate,0.4310390965795161,0.4373282145211793,0.4256110391718299
AUT,Austria,2018,7.727,0.055,956,Respiratory infections and tuberculosis,Percent,0.019474577952704,0.0212066795216532,0.0165658588806773
AUT,Austria,2018,7.727,0.055,956,Respiratory infections and tuberculosis,Rate,18.393813683704764,20.06511615631757,15.672477841004383
AUT,Austria,2018,7.727,0.055,957,Enteric infections,Percent,0.0018986283634204,0.0021508924115402,0.001555443566963
AUT,Austria,2018,7.727,0.055,957,Enteric infections,Rate,1.7932663378828837,2.0343937818477333,1.471534396066257
AUT,Austria,2018,7.727,0.055,961,Other infectious diseases,Percent,0.0015118406359488,0.0015898476211496,0.0013719243792288
AUT,Austria,2018,7.727,0.055,961,Other infectious diseases,Rate,1.4279657856367205,1.5063431902749216,1.2913767042710016
AUT,Austria,2018,7.727,0.055,962,Maternal and neonatal disorders,Percent,0.0015010141282676,0.0016205258945106,0.0013979489364651
AUT,Austria,2018,7.727,0.055,962,Maternal and neonatal disorders,Rate,1.4177506089291192,1.536336771541724,1.3180978057382229
AUT,Austria,2018,7.727,0.055,973,Substance use disorders,Percent,0.0083577264393489,0.0086935641688772,0.0079969033427863
AUT,Austria,2018,7.727,0.055,973,Substance use disorders,Rate,7.894030921589477,8.22810955925065,7.561725155395644
AUT,Austria,2018,7.727,0.055,974,Diabetes and kidney diseases,Percent,0.0694875973068361,0.0749682287451325,0.0593897569032913
AUT,Austria,2018,7.727,0.055,974,Diabetes and kidney diseases,Rate,65.63130601611643,70.95252097519337,56.24319611941048
AUT,Austria,2018,7.727,0.055,344,Neglected tropical diseases and malaria,Percent,6.222427170644481e-05,0.0001930395817269,3.739766685562856e-05
AUT,Austria,2018,7.727,0.055,344,Neglected tropical diseases and malaria,Rate,0.0587662799909039,0.183165359068027,0.0352496513405399
AUT,Austria,2018,7.727,0.055,526,Digestive diseases,Percent,0.0385713287297699,0.0408055281623689,0.0347370635544141
AUT,Austria,2018,7.727,0.055,526,Digestive diseases,Rate,36.43116455301417,38.66700887410033,32.84018074858471
AUT,Austria,2018,7.727,0.055,717,Self-harm and interpersonal violence,Percent,0.0183365966647937,0.0190301946722781,0.0175077227278082
AUT,Austria,2018,7.727,0.055,717,Self-harm and interpersonal violence,Rate,17.319482265897634,18.031038584037912,16.503320320198682
AUT,Austria,2019,7.873,0.076,344,Neglected tropical diseases and malaria,Percent,6.626630489400568e-05,0.0001962522703303,4.086741705880427e-05
AUT,Austria,2019,7.873,0.076,344,Neglected tropical diseases and malaria,Rate,0.0618093374167371,0.1825962999893343,0.0381285481783754
AUT,Austria,2019,7.873,0.076,526,Digestive diseases,Percent,0.0396697163746834,0.0420203924953668,0.0356505332150375
AUT,Austria,2019,7.873,0.076,526,Digestive diseases,Rate,37.00781146758781,39.23223906218296,33.36552541654112
AUT,Austria,2019,7.873,0.076,717,Self-harm and interpersonal violence,Percent,0.0177999825198119,0.0185134409307515,0.0169263510155655
AUT,Austria,2019,7.873,0.076,717,Self-harm and interpersonal violence,Rate,16.60591053316225,17.31593866845256,15.671771103652588
AUT,Austria,2019,7.873,0.076,491,Cardiovascular diseases,Percent,0.3695828125335702,0.3967336126465514,0.3178252023690765
AUT,Austria,2019,7.873,0.076,491,Cardiovascular diseases,Rate,344.77938853950127,369.758338661464,295.7778097512379
AUT,Austria,2019,7.873,0.076,508,Chronic respiratory diseases,Percent,0.0458539093538465,0.048751064480244,0.0405594658418711
AUT,Austria,2019,7.873,0.076,508,Chronic respiratory diseases,Rate,42.77646137097203,45.48077857318845,37.93490661104735
AUT,Austria,2019,7.873,0.076,653,Skin and subcutaneous diseases,Percent,0.0014199718526423,0.0015538024600679,0.0011919424424874
AUT,Austria,2019,7.873,0.076,653,Skin and subcutaneous diseases,Rate,1.3246779519949294,1.452643232170448,1.112661924943515
AUT,Austria,2019,7.873,0.076,688,Transport injuries,Percent,0.0059823044819476,0.0062129512211825,0.0056771165831038
AUT,Austria,2019,7.873,0.076,688,Transport injuries,Rate,5.580960453740734,5.815857503433641,5.295333496465309
AUT,Austria,2019,7.873,0.076,696,Unintentional injuries,Percent,0.0321550305417329,0.0346419674055402,0.0281778640271141
AUT,Austria,2019,7.873,0.076,696,Unintentional injuries,Rate,29.99715369492926,32.29619059404421,26.3404327804651
AUT,Austria,2019,7.873,0.076,410,Neoplasms,Percent,0.2722682742734276,0.2856478534927536,0.2492112475401085
AUT,Austria,2019,7.873,0.076,410,Neoplasms,Rate,253.9975826895036,267.56921373584123,231.44203665951147
AUT,Austria,2019,7.873,0.076,626,Musculoskeletal disorders,Percent,0.0025896652988656,0.0028566540056723,0.0022059696871581
AUT,Austria,2019,7.873,0.076,626,Musculoskeletal disorders,Rate,2.41584282364701,2.663047008486389,2.057196837880141
AUT,Austria,2019,7.873,0.076,640,Other non-communicable diseases,Percent,0.0191836291398031,0.0202669694656687,0.017209609428951
AUT,Austria,2019,7.873,0.076,640,Other non-communicable diseases,Rate,17.89659457577356,18.97217435666884,16.070222829545322
AUT,Austria,2019,7.873,0.076,955,HIV/AIDS and sexually transmitted infections,Percent,0.0004735203133739,0.0004818059972306,0.0004651475980092
AUT,Austria,2019,7.873,0.076,955,HIV/AIDS and sexually transmitted infections,Rate,0.4417343597579811,0.448180925159765,0.4361561257765918
AUT,Austria,2019,7.873,0.076,956,Respiratory infections and tuberculosis,Percent,0.0185123550342333,0.0202092518858441,0.0156821996437716
AUT,Austria,2019,7.873,0.076,956,Respiratory infections and tuberculosis,Rate,17.269897413977684,18.896642147663474,14.70306989205017
AUT,Austria,2019,7.873,0.076,957,Enteric infections,Percent,0.0017099618179034,0.0019357554518116,0.0013965295962047
AUT,Austria,2019,7.873,0.076,957,Enteric infections,Rate,1.595191602612977,1.8061225619062216,1.300976977299159
AUT,Austria,2019,7.873,0.076,961,Other infectious diseases,Percent,0.0015050760999225,0.001581720086647,0.001361758663756
AUT,Austria,2019,7.873,0.076,961,Other infectious diseases,Rate,1.404101979374618,1.4873680180551971,1.271075471419283
AUT,Austria,2019,7.873,0.076,962,Maternal and neonatal disorders,Percent,0.0016540447316491,0.0017803238880174,0.0015479002357061
AUT,Austria,2019,7.873,0.076,962,Maternal and neonatal disorders,Rate,1.5432314867622114,1.6709111103779706,1.4321763128569165
AUT,Austria,2019,7.873,0.076,973,Substance use disorders,Percent,0.0082794061480415,0.0086343127833866,0.0079221097346545
AUT,Austria,2019,7.873,0.076,973,Substance use disorders,Rate,7.723897759979027,8.098941730691106,7.397727513486869
AUT,Austria,2019,7.873,0.076,974,Diabetes and kidney diseases,Percent,0.0679483409138577,0.0735210217014786,0.0577191532017133
AUT,Austria,2019,7.873,0.076,974,Diabetes and kidney diseases,Rate,63.38806651761985,68.59812666264446,54.09131847444343
AUT,Austria,2019,7.873,0.076,386,Nutritional deficiencies,Percent,0.0003639986324769,0.0004077472471319,0.0002978139085731
AUT,Austria,2019,7.873,0.076,386,Nutritional deficiencies,Rate,0.33956501900883,0.3808408472066319,0.2792479659205298
AUT,Austria,2019,7.873,0.076,542,Neurological disorders,Percent,0.092945168595454,0.1967858390813702,0.0415844776383799
AUT,Austria,2019,7.873,0.076,542,Neurological disorders,Rate,86.72199972011519,184.29224852472552,38.77009705834779
AUT,Austria,2019,7.873,0.076,558,Mental disorders,Percent,3.6565037861049e-05,4.570430577468492e-05,2.838940246025465e-05
AUT,Austria,2019,7.873,0.076,558,Mental disorders,Rate,0.0341115056205173,0.0426915036402966,0.0266135586565765
AUT,Austria,2020,8.707,0.076,491,Cardiovascular diseases,Percent,0.3428481356451229,0.367935556489312,0.2944174190476727
AUT,Austria,2020,8.707,0.076,491,Cardiovascular diseases,Rate,349.990652270782,376.6512960307033,300.153190825754
AUT,Austria,2020,8.707,0.076,508,Chronic respiratory diseases,Percent,0.042175450243473,0.0449590268695848,0.0372737212529606
AUT,Austria,2020,8.707,0.076,508,Chronic respiratory diseases,Rate,43.05410764849564,46.01722739535387,38.13256830832529
AUT,Austria,2020,8.707,0.076,653,Skin and subcutaneous diseases,Percent,0.0013307578453749,0.0014557427634199,0.0011231270661877
AUT,Austria,2020,8.707,0.076,653,Skin and subcutaneous diseases,Rate,1.358477063039668,1.489499511389503,1.1489498459373784
AUT,Austria,2020,8.707,0.076,688,Transport injuries,Percent,0.0051146264258438,0.0053424700761654,0.0048287027897159
AUT,Austria,2020,8.707,0.076,688,Transport injuries,Rate,5.221180298464717,5.459702648812173,4.927276400054297
AUT,Austria,2020,8.707,0.076,696,Unintentional injuries,Percent,0.0290990850940743,0.0313593842287328,0.0254243671356455
AUT,Austria,2020,8.707,0.076,696,Unintentional injuries,Rate,29.70535265921504,32.13845640090086,25.99628951980219
AUT,Austria,2020,8.707,0.076,344,Neglected tropical diseases and malaria,Percent,5.950449275365767e-05,0.0001750628054489,3.6461976774006136e-05
AUT,Austria,2020,8.707,0.076,344,Neglected tropical diseases and malaria,Rate,0.0607312552002465,0.1782166730725662,0.037130373340963
AUT,Austria,2020,8.707,0.076,526,Digestive diseases,Percent,0.0357844609151348,0.0379163295529066,0.0319946679303764
AUT,Austria,2020,8.707,0.076,526,Digestive diseases,Rate,36.52980213441066,38.76222788017459,32.67553353783334
AUT,Austria,2020,8.707,0.076,717,Self-harm and interpersonal violence,Percent,0.0152971651347411,0.0159801067229061,0.0144393830131057
AUT,Austria,2020,8.707,0.076,717,Self-harm and interpersonal violence,Rate,15.615850509306412,16.37045910514239,14.720668799881665
AUT,Austria,2020,8.707,0.076,386,Nutritional deficiencies,Percent,0.0003412961280434,0.000382357882307,0.0002802955428462
AUT,Austria,2020,8.707,0.076,386,Nutritional deficiencies,Rate,0.3484086520647937,0.39217253755972,0.2858519769981195
AUT,Austria,2020,8.707,0.076,542,Neurological disorders,Percent,0.0863164199392006,0.184211096284723,0.0385008746903949
AUT,Austria,2020,8.707,0.076,542,Neurological disorders,Rate,88.10395208737425,187.830634178436,39.02906710849454
AUT,Austria,2020,8.707,0.076,558,Mental disorders,Percent,3.015988121648533e-05,3.822191558228978e-05,2.3392359524088213e-05
AUT,Austria,2020,8.707,0.076,558,Mental disorders,Rate,0.0307882343504983,0.0389023098416487,0.0238646929066042
AUT,Austria,2020,8.707,0.076,410,Neoplasms,Percent,0.2475370484653125,0.2600674605732054,0.2255846555380705
AUT,Austria,2020,8.707,0.076,410,Neoplasms,Rate,252.6913625712225,266.4072752840956,228.0876006879727
AUT,Austria,2020,8.707,0.076,626,Musculoskeletal disorders,Percent,0.0023931518142718,0.0026418790089649,0.0020327815242537
AUT,Austria,2020,8.707,0.076,626,Musculoskeletal disorders,Rate,2.442999567811472,2.712687910136012,2.089210332914605
AUT,Austria,2020,8.707,0.076,640,Other non-communicable diseases,Percent,0.0173331017328845,0.0183683235929426,0.015605416439918
AUT,Austria,2020,8.707,0.076,640,Other non-communicable diseases,Rate,17.694429652672742,18.865990172669115,15.874985024424792
AUT,Austria,2020,8.707,0.076,955,HIV/AIDS and sexually transmitted infections,Percent,0.000395130692754,0.0004034557214746,0.0003880937363143
AUT,Austria,2020,8.707,0.076,955,HIV/AIDS and sexually transmitted infections,Rate,0.4033437128094914,0.4105718074317991,0.3971989656860206
AUT,Austria,2020,8.707,0.076,956,Respiratory infections and tuberculosis,Percent,0.09875000325836,0.103310778766274,0.0942235093896584
AUT,Austria,2020,8.707,0.076,956,Respiratory infections and tuberculosis,Rate,100.80691103479325,105.6945821651904,95.96949031367151
AUT,Austria,2020,8.707,0.076,957,Enteric infections,Percent,0.0015975097983839,0.0018190568084818,0.0013024989067159
AUT,Austria,2020,8.707,0.076,957,Enteric infections,Rate,1.6307718321267164,1.8567798970468776,1.3272625374854137
AUT,Austria,2020,8.707,0.076,961,Other infectious diseases,Percent,0.0013526116910873,0.0014267586084465,0.0012169057821159
AUT,Austria,2020,8.707,0.076,961,Other infectious diseases,Rate,1.3807951766498845,1.4617628760913983,1.2468749296432615
AUT,Austria,2020,8.707,0.076,962,Maternal and neonatal disorders,Percent,0.001383300703328,0.0015304492391817,0.0012300160620337
AUT,Austria,2020,8.707,0.076,962,Maternal and neonatal disorders,Rate,1.4122559792217415,1.5723184978258968,1.2527898504765442
AUT,Austria,2020,8.707,0.076,973,Substance use disorders,Percent,0.007181188760416,0.0075195109605195,0.0068622014349399
AUT,Austria,2020,8.707,0.076,973,Substance use disorders,Rate,7.33074180420394,7.705318232882007,6.981759375576665
AUT,Austria,2020,8.707,0.076,974,Diabetes and kidney diseases,Percent,0.063258252553463,0.0683682528573419,0.0537043307356646
AUT,Austria,2020,8.707,0.076,974,Diabetes and kidney diseases,Rate,64.5759382329083,69.69873231881442,54.79640882355351
AUT,Austria,2021,9.504,0.109,491,Cardiovascular diseases,Percent,0.3293015959881336,0.3553585128892753,0.2797993672415484
AUT,Austria,2021,9.504,0.109,491,Cardiovascular diseases,Rate,326.08624687074166,352.9538262913127,275.0688983660624
AUT,Austria,2021,9.504,0.109,508,Chronic respiratory diseases,Percent,0.0410324192841632,0.0439286983513113,0.0361895587121151
AUT,Austria,2021,9.504,0.109,508,Chronic respiratory diseases,Rate,40.6316276172788,43.6436837033814,35.659816159278336
AUT,Austria,2021,9.504,0.109,653,Skin and subcutaneous diseases,Percent,0.0012970362354626,0.0014290635064514,0.0010798894888103
AUT,Austria,2021,9.504,0.109,653,Skin and subcutaneous diseases,Rate,1.284377945822234,1.4156122700916152,1.0657022570951638
AUT,Austria,2021,9.504,0.109,688,Transport injuries,Percent,0.0051101231205072,0.0053398551017775,0.0048210855760165
AUT,Austria,2021,9.504,0.109,688,Transport injuries,Rate,5.060233777166146,5.310919007329757,4.758224089857539
AUT,Austria,2021,9.504,0.109,696,Unintentional injuries,Percent,0.0281328841416936,0.0303691107588423,0.0243910187274127
AUT,Austria,2021,9.504,0.109,696,Unintentional injuries,Rate,27.8583419506278,30.208901815270565,24.06040854373976
AUT,Austria,2021,9.504,0.109,386,Nutritional deficiencies,Percent,0.0003298991282802,0.0003710070395196,0.0002678882497806
AUT,Austria,2021,9.504,0.109,386,Nutritional deficiencies,Rate,0.3266815314383288,0.3687353155504689,0.2649355418116387
AUT,Austria,2021,9.504,0.109,542,Neurological disorders,Percent,0.0878381281127674,0.1888038598063877,0.0384419207221443
AUT,Austria,2021,9.504,0.109,542,Neurological disorders,Rate,86.96248728755488,186.16923064992588,37.9808715243364
AUT,Austria,2021,9.504,0.109,558,Mental disorders,Percent,2.858114940810118e-05,3.633019850700922e-05,2.2086855124757545e-05
AUT,Austria,2021,9.504,0.109,558,Mental disorders,Rate,0.0283019740471986,0.0360015340093076,0.021831785554832
AUT,Austria,2021,9.504,0.109,410,Neoplasms,Percent,0.2421671582778184,0.2558358849353231,0.2199304386608618
AUT,Austria,2021,9.504,0.109,410,Neoplasms,Rate,239.79927730740044,253.64414518847587,215.99080223546497
AUT,Austria,2021,9.504,0.109,626,Musculoskeletal disorders,Percent,0.0023239616989072,0.0025707583806055,0.0019694402400157
AUT,Austria,2021,9.504,0.109,626,Musculoskeletal disorders,Rate,2.301263451187696,2.556824159334164,1.9477015565146591
AUT,Austria,2021,9.504,0.109,640,Other non-communicable diseases,Percent,0.0168191403082725,0.017887634421385,0.0149357427017664
AUT,Austria,2021,9.504,0.109,640,Other non-communicable diseases,Rate,16.655302735721143,17.84812215285484,14.77297703015045
AUT,Austria,2021,9.504,0.109,955,HIV/AIDS and sexually transmitted infections,Percent,0.0003917977521048,0.0004000730960802,0.0003841916747322
AUT,Austria,2021,9.504,0.109,955,HIV/AIDS and sexually transmitted infections,Rate,0.3879458426041943,0.3946740132140651,0.3816546535648482
AUT,Austria,2021,9.504,0.109,956,Respiratory infections and tuberculosis,Percent,0.122865291758797,0.1278784767451569,0.1176879276127811
AUT,Austria,2021,9.504,0.109,956,Respiratory infections and tuberculosis,Rate,121.65841793319626,126.41160017082234,116.45672740166174
AUT,Austria,2021,9.504,0.109,957,Enteric infections,Percent,0.0015394602933525,0.0017634704477098,0.0012481192144425
AUT,Austria,2021,9.504,0.109,957,Enteric infections,Rate,1.524426414870977,1.749713332781126,1.2287617171631176
AUT,Austria,2021,9.504,0.109,961,Other infectious diseases,Percent,0.0013211060320732,0.0014007273300461,0.0011786853203786
AUT,Austria,2021,9.504,0.109,961,Other infectious diseases,Rate,1.3082282622368409,1.3930204675565745,1.164962431876212
AUT,Austria,2021,9.504,0.109,962,Maternal and neonatal disorders,Percent,0.0013311909287716,0.0015117499769728,0.0011462335359667
AUT,Austria,2021,9.504,0.109,962,Maternal and neonatal disorders,Rate,1.3185592891800326,1.5155306197995384,1.126674104242842
AUT,Austria,2021,9.504,0.109,973,Substance use disorders,Percent,0.0071833794437514,0.0075624823280808,0.006829333780214
AUT,Austria,2021,9.504,0.109,973,Substance use disorders,Rate,7.113178534189264,7.497432611285146,6.733672304655135
AUT,Austria,2021,9.504,0.109,974,Diabetes and kidney diseases,Percent,0.0609881475720654,0.0661568930247456,0.0511065036294351
AUT,Austria,2021,9.504,0.109,974,Diabetes and kidney diseases,Rate,60.39273774595996,65.64356859531652,50.30511640262978
AUT,Austria,2021,9.504,0.109,344,Neglected tropical diseases and malaria,Percent,5.867888085059821e-05,0.0001739924712258,3.5351055373789776e-05
AUT,Austria,2021,9.504,0.109,344,Neglected tropical diseases and malaria,Rate,0.0580837222910757,0.1718605443838414,0.0350438819731137
AUT,Austria,2021,9.504,0.109,526,Digestive diseases,Percent,0.0347419698628544,0.0368990394994984,0.0308394398317824
AUT,Austria,2021,9.504,0.109,526,Digestive diseases,Rate,34.40274101224141,36.69270789017253,30.65023915085392
AUT,Austria,2021,9.504,0.109,717,Self-harm and interpersonal violence,Percent,0.015108160737153,0.0158686015618311,0.0141843865018478
AUT,Austria,2021,9.504,0.109,717,Self-harm and interpersonal violence,Rate,14.960533872387506,15.727001647339932,14.001642726583569
BEL,Belgium,2010,7.768,0.031,626,Musculoskeletal disorders,Percent,0.0030402165812512,0.0033584714787569,0.0026225077087241
BEL,Belgium,2010,7.768,0.031,626,Musculoskeletal disorders,Rate,2.91283969324112,3.215927003294118,2.505897475692404
BEL,Belgium,2010,7.768,0.031,640,Other non-communicable diseases,Percent,0.0197654032853505,0.0212542022738959,0.0173532278918368
BEL,Belgium,2010,7.768,0.031,640,Other non-communicable diseases,Rate,18.93723712680276,20.380747866479624,16.58498485727378
BEL,Belgium,2010,7.768,0.031,955,HIV/AIDS and sexually transmitted infections,Percent,0.000761480101738,0.0007706953763219,0.0007510021646104
BEL,Belgium,2010,7.768,0.031,955,HIV/AIDS and sexually transmitted infections,Rate,0.7295603149222913,0.7367630439417323,0.7209491777641418
BEL,Belgium,2010,7.768,0.031,956,Respiratory infections and tuberculosis,Percent,0.0466488369705039,0.0508433880805718,0.0393757685751467
BEL,Belgium,2010,7.768,0.031,956,Respiratory infections and tuberculosis,Rate,44.6943234503791,48.752788950849656,37.789293261433045
BEL,Belgium,2010,7.768,0.031,957,Enteric infections,Percent,0.0077864108599781,0.0086632766974283,0.0064578319370059
BEL,Belgium,2010,7.768,0.031,957,Enteric infections,Rate,7.460193740471315,8.306008772621265,6.182743049378481
BEL,Belgium,2010,7.768,0.031,961,Other infectious diseases,Percent,0.0027988090235074,0.0029621296538942,0.0025257885481644
BEL,Belgium,2010,7.768,0.031,961,Other infectious diseases,Rate,2.6815363942200503,2.843334035091916,2.411499965690579
BEL,Belgium,2010,7.768,0.031,962,Maternal and neonatal disorders,Percent,0.0021714013229778,0.002332202289453,0.0020262697866078
BEL,Belgium,2010,7.768,0.031,962,Maternal and neonatal disorders,Rate,2.0804017979907345,2.231412603350938,1.9403049639775591
BEL,Belgium,2010,7.768,0.031,973,Substance use disorders,Percent,0.0061255692533425,0.0063819566732211,0.0058481218425871
BEL,Belgium,2010,7.768,0.031,973,Substance use disorders,Rate,5.868898496631522,6.129910547819169,5.597280503276634
BEL,Belgium,2010,7.768,0.031,974,Diabetes and kidney diseases,Percent,0.0400378199339244,0.0432771652551561,0.0336196142825272
BEL,Belgium,2010,7.768,0.031,974,Diabetes and kidney diseases,Rate,38.36024158827787,41.56180278907376,32.19595902664873
BEL,Belgium,2010,7.768,0.031,491,Cardiovascular diseases,Percent,0.2979909329249579,0.3201731650428027,0.2577188954630116
BEL,Belgium,2010,7.768,0.031,491,Cardiovascular diseases,Rate,285.5045106368788,306.5418213194885,246.24137995972063
BEL,Belgium,2010,7.768,0.031,508,Chronic respiratory diseases,Percent,0.0641802268600405,0.0688840535935528,0.0572282909630462
BEL,Belgium,2010,7.768,0.031,508,Chronic respiratory diseases,Rate,61.49102077945125,66.12093341599216,54.77381038900855
BEL,Belgium,2010,7.768,0.031,653,Skin and subcutaneous diseases,Percent,0.0040083376438509,0.004403845504937,0.0033923371283287
BEL,Belgium,2010,7.768,0.031,653,Skin and subcutaneous diseases,Rate,3.8403901872809065,4.220698035295846,3.24607196227546
BEL,Belgium,2010,7.768,0.031,688,Transport injuries,Percent,0.0101627366937764,0.0105436061139872,0.0097695700850415
BEL,Belgium,2010,7.768,0.031,688,Transport injuries,Rate,9.7368498044578,10.106626149753115,9.343137307857903
BEL,Belgium,2010,7.768,0.031,696,Unintentional injuries,Percent,0.0336885184643808,0.0362683826154374,0.0294894364855043
BEL,Belgium,2010,7.768,0.031,696,Unintentional injuries,Rate,32.27697083520345,34.784571908762906,28.18832916326092
BEL,Belgium,2010,7.768,0.031,344,Neglected tropical diseases and malaria,Percent,3.83492779646348e-05,4.4329479825297694e-05,3.2761869928848535e-05
BEL,Belgium,2010,7.768,0.031,344,Neglected tropical diseases and malaria,Rate,0.0367421433829102,0.0425587111119091,0.0313818866234965
BEL,Belgium,2010,7.768,0.031,526,Digestive diseases,Percent,0.0489107256841236,0.0522634211820812,0.0433161417079813
BEL,Belgium,2010,7.768,0.031,526,Digestive diseases,Rate,46.8613279643633,50.00276477788188,41.46971506686281
BEL,Belgium,2010,7.768,0.031,542,Neurological disorders,Percent,0.0915336397019076,0.1948883049469118,0.0414974070164705
BEL,Belgium,2010,7.768,0.031,542,Neurological disorders,Rate,87.69377229584008,186.3625412334773,39.96257781463205
BEL,Belgium,2010,7.768,0.031,717,Self-harm and interpersonal violence,Percent,0.0229706089698001,0.0236133999189227,0.0221916748431124
BEL,Belgium,2010,7.768,0.031,717,Self-harm and interpersonal violence,Rate,22.00809980793852,22.651865743812127,21.25310503231002
BEL,Belgium,2010,7.768,0.031,386,Nutritional deficiencies,Percent,0.0021383658710989,0.0023817760316332,0.0017240498507291
BEL,Belgium,2010,7.768,0.031,386,Nutritional deficiencies,Rate,2.048774038408485,2.286870469783474,1.6517072028316275
BEL,Belgium,2010,7.768,0.031,410,Neoplasms,Percent,0.2952151847426412,0.3088369265386231,0.2701363419642084
BEL,Belgium,2010,7.768,0.031,410,Neoplasms,Rate,282.84537867229625,296.47925794663627,258.22603987177763
BEL,Belgium,2010,7.768,0.031,558,Mental disorders,Percent,2.642583288281081e-05,3.257207228766306e-05,2.084908544208269e-05
BEL,Belgium,2010,7.768,0.031,558,Mental disorders,Rate,0.0253183188989584,0.0312816637264836,0.0200109568916931
BEL,Belgium,2011,7.882,0.031,386,Nutritional deficiencies,Percent,0.0021494126027413,0.0023882601559033,0.0017358758824876
BEL,Belgium,2011,7.882,0.031,386,Nutritional deficiencies,Rate,2.060921866072713,2.292730473773208,1.6633670705802537
BEL,Belgium,2011,7.882,0.031,410,Neoplasms,Percent,0.3031609701068245,0.3179026255703892,0.2763182553740699
BEL,Belgium,2011,7.882,0.031,410,Neoplasms,Rate,290.6757773456043,304.89463589633,264.57039588345737
BEL,Belgium,2011,7.882,0.031,558,Mental disorders,Percent,2.622115946857838e-05,3.242625444956833e-05,2.1016207717765307e-05
BEL,Belgium,2011,7.882,0.031,558,Mental disorders,Rate,0.0251414361474778,0.0311504266840086,0.0200977650478769
BEL,Belgium,2011,7.882,0.031,344,Neglected tropical diseases and malaria,Percent,3.911854418202859e-05,4.482547141005256e-05,3.361868881083808e-05
BEL,Belgium,2011,7.882,0.031,344,Neglected tropical diseases and malaria,Rate,0.0375077209785809,0.0430316604585744,0.0322824504509024
BEL,Belgium,2011,7.882,0.031,526,Digestive diseases,Percent,0.0493570844680433,0.0527246522053153,0.0436703343659934
BEL,Belgium,2011,7.882,0.031,526,Digestive diseases,Rate,47.32469119711904,50.577693081513374,41.84370588830094
BEL,Belgium,2011,7.882,0.031,542,Neurological disorders,Percent,0.0928958161524785,0.1976857153317213,0.0419779595347328
BEL,Belgium,2011,7.882,0.031,542,Neurological disorders,Rate,89.057718250211,189.26804180522555,40.326389974072015
BEL,Belgium,2011,7.882,0.031,717,Self-harm and interpersonal violence,Percent,0.023238001307574,0.0239272830573328,0.0224279032287927
BEL,Belgium,2011,7.882,0.031,717,Self-harm and interpersonal violence,Rate,22.280820431178,22.98739319759328,21.45434003429397
BEL,Belgium,2011,7.882,0.031,491,Cardiovascular diseases,Percent,0.2902513929487604,0.3123384908430786,0.2500887845498143
BEL,Belgium,2011,7.882,0.031,491,Cardiovascular diseases,Rate,278.2990394943063,299.51310079306006,238.79429787322417
BEL,Belgium,2011,7.882,0.031,508,Chronic respiratory diseases,Percent,0.0633247987267269,0.0681795224707039,0.0562039083242266
BEL,Belgium,2011,7.882,0.031,508,Chronic respiratory diseases,Rate,60.71686687780917,65.27003234398585,53.65204882601843
BEL,Belgium,2011,7.882,0.031,653,Skin and subcutaneous diseases,Percent,0.0041174231905499,0.0045337197591575,0.0034826825982495
BEL,Belgium,2011,7.882,0.031,653,Skin and subcutaneous diseases,Rate,3.947881458961184,4.344335220110087,3.338301762334165
BEL,Belgium,2011,7.882,0.031,688,Transport injuries,Percent,0.0094918092931824,0.0098610030581669,0.0091297221125041
BEL,Belgium,2011,7.882,0.031,688,Transport injuries,Rate,9.100855466479103,9.472173219920384,8.731186663892757
BEL,Belgium,2011,7.882,0.031,696,Unintentional injuries,Percent,0.033870197944949,0.0364675466554401,0.0296276539591523
BEL,Belgium,2011,7.882,0.031,696,Unintentional injuries,Rate,32.47538884443795,34.95992555171818,28.255593132369864
BEL,Belgium,2011,7.882,0.031,626,Musculoskeletal disorders,Percent,0.0030957114789882,0.003421821239567,0.0026570005351713
BEL,Belgium,2011,7.882,0.031,626,Musculoskeletal disorders,Rate,2.9682472648402065,3.2826683122526097,2.5404263344519458
BEL,Belgium,2011,7.882,0.031,640,Other non-communicable diseases,Percent,0.0197124087393946,0.0212670059294233,0.0172362154836137
BEL,Belgium,2011,7.882,0.031,640,Other non-communicable diseases,Rate,18.900657823994937,20.40385275743349,16.506226944381417
BEL,Belgium,2011,7.882,0.031,955,HIV/AIDS and sexually transmitted infections,Percent,0.0007372207099649,0.0007466884178382,0.0007269736747333
BEL,Belgium,2011,7.882,0.031,955,HIV/AIDS and sexually transmitted infections,Rate,0.7068421741924467,0.7143412940225926,0.6988714601128241
BEL,Belgium,2011,7.882,0.031,956,Respiratory infections and tuberculosis,Percent,0.045524894016982,0.0496136997785268,0.038398457528363
BEL,Belgium,2011,7.882,0.031,956,Respiratory infections and tuberculosis,Rate,43.65041260431647,47.58749442387767,36.74620493475904
BEL,Belgium,2011,7.882,0.031,957,Enteric infections,Percent,0.007117023628639,0.007907107797087,0.0058873829874518
BEL,Belgium,2011,7.882,0.031,957,Enteric infections,Rate,6.823970838479778,7.587101285196397,5.618351423106781
BEL,Belgium,2011,7.882,0.031,961,Other infectious diseases,Percent,0.0028458541848178,0.0030182530190663,0.0025624116546132
BEL,Belgium,2011,7.882,0.031,961,Other infectious diseases,Rate,2.7286592530566907,2.895530365282925,2.449724302706552
